id,title_de_CH,title_fr_CH,title_it_CH,title_rm_CH,short_title_de_CH,short_title_fr_CH,short_title_it_CH,short_title_rm_CH,date,shortcode,domain,status,answer,type,ballot_answer,district,name,entity_id,counted,yeas,nays,invalid,empty,eligible_voters,expats
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Flawil,3402,True,840,918,1,24,5631,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Toggenburg,Ganterschwil,3403,True,69,139,0,6,790,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Jonschwil,3405,True,292,425,0,14,2196,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Toggenburg,Mogelsberg,3406,True,199,292,0,7,1512,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Oberuzwil,3407,True,541,632,0,13,3633,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Uzwil,3408,True,1046,1220,0,21,7129,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Bronschhofen,3421,True,383,461,0,12,2834,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Niederbüren,3422,True,75,148,0,6,931,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Niederhelfenschwil,3423,True,193,326,0,6,1763,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Oberbüren,3424,True,265,502,0,7,2646,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Wil (SG),3425,True,1838,1644,0,77,10468,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,Wil,Zuzwil (SG),3426,True,372,500,0,10,2767,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,St. Gallen,Andwil (SG),3441,True,208,215,0,2,1167,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,St. Gallen,Gaiserwald,3442,True,904,913,0,23,5452,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,St. Gallen,Gossau (SG),3443,True,1367,1776,3,42,11213,
buergerrechtsgesetz,Bürgerrechtsgesetz,,,,,,,,2004-11-28,4,canton,unknown,rejected,proposal,rejected,St. Gallen,Waldkirch,3444,True,217,421,0,6,2181,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,St. Gallen,Häggenschwil,3201,True,250,84,0,2,773,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,St. Gallen,Muolen,3202,True,173,64,0,6,795,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,St. Gallen,St. Gallen,3203,True,10548,4558,1,240,44421,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,St. Gallen,Wittenbach,3204,True,1211,468,0,25,5499,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Berg (SG),3211,True,160,57,0,2,602,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,St. Gallen,Eggersriet,3212,True,376,146,0,5,1570,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Goldach,3213,True,1354,635,2,18,5673,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Mörschwil,3214,True,727,238,0,11,2428,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Rorschach,3215,True,1025,466,0,21,4484,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Rorschacherberg,3216,True,929,422,0,17,4097,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Steinach,3217,True,464,219,0,14,2138,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Tübach,3218,True,184,63,0,4,807,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Untereggen,3219,True,239,123,0,4,697,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Au (SG),3231,True,778,396,0,10,3729,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Balgach,3232,True,617,289,0,14,2491,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Berneck,3233,True,658,284,0,9,2247,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Diepoldsau,3234,True,587,315,0,7,3306,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Rheineck,3235,True,390,217,0,6,1775,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,St. Margrethen,3236,True,518,328,0,4,2673,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rorschach,Thal,3237,True,873,378,0,16,3863,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Widnau,3238,True,874,470,0,4,4634,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Altstätten,3251,True,1281,749,0,25,6800,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Eichberg,3252,True,139,90,0,7,841,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Marbach (SG),3253,True,430,224,0,9,1161,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Oberriet (SG),3254,True,1112,788,0,19,5389,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Rebstein,3255,True,666,295,0,8,2407,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Rheintal,Rüthi (SG),3256,True,210,145,0,0,1274,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Werdenberg,Buchs (SG),3271,True,1418,629,0,42,6460,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Werdenberg,Gams,3272,True,526,221,0,12,1993,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Werdenberg,Grabs,3273,True,946,415,0,19,4357,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Werdenberg,Sennwald,3274,True,529,283,0,9,2964,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Werdenberg,Sevelen,3275,True,529,230,0,4,2522,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Werdenberg,Wartau,3276,True,886,429,0,15,3015,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Bad Ragaz,3291,True,738,390,0,12,3105,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Flums,3292,True,479,332,0,9,3048,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Mels,3293,True,942,608,0,15,5333,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Pfäfers,3294,True,208,105,0,0,1074,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Quarten,3295,True,376,254,0,11,1788,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Sargans,3296,True,671,420,0,12,3289,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Vilters-Wangs,3297,True,507,372,0,9,2782,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Sarganserland,Walenstadt,3298,True,583,395,0,8,3054,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Amden,3311,True,273,106,0,4,1197,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Benken (SG),3312,True,237,166,0,1,1561,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Kaltbrunn,3313,True,459,363,0,8,2295,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Rieden,3314,True,98,54,0,6,507,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Schänis,3315,True,384,224,0,8,2365,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Weesen,3316,True,240,98,0,4,1006,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Ernetschwil,3331,True,148,110,0,0,918,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Eschenbach (SG),3332,True,571,272,0,4,3244,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Goldingen,3333,True,147,68,0,0,787,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Gommiswald,3334,True,403,298,0,7,1839,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Jona,3335,True,2635,1315,2,64,11760,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Rapperswil (SG),3336,True,1135,516,0,21,5012,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,St. Gallenkappel,3337,True,209,113,0,3,1186,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Schmerikon,3338,True,332,197,0,3,1977,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,See-Gaster,Uznach,3339,True,618,385,0,6,3148,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Alt St. Johann,3351,True,265,115,0,9,1053,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Ebnat-Kappel,3352,True,946,589,0,17,3372,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Krummenau,3354,True,209,137,0,8,1001,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Nesslau,3355,True,296,179,0,11,1409,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Stein (SG),3356,True,67,48,0,2,307,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Wildhaus,3357,True,306,207,0,3,892,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Brunnadern,3371,True,116,87,0,2,574,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Hemberg,3372,True,133,66,0,5,662,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Krinau,3373,True,28,42,0,2,202,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Lichtensteig,3374,True,269,144,0,3,1284,
bundesbeschluss-zur-neugestaltung-des-finanzausgleichs-und-der-aufgabenteilung-zwischen-bund-und-kantonen-nfa,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),,,,,,,,2004-11-28,1,federation,unknown,accepted,proposal,accepted,Toggenburg,Oberhelfenschwil,3375,True,182,74,0,4,879,
